customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
C006906,479,2,20883.27,1,1,1,111,At Risk
C006907,16,6,43867.71000000001,4,3,2,432,Loyal Customers
C006908,41,7,61187.88,2,4,3,243,Standard
C006909,51,7,115997.33,2,4,5,245,Standard
C006910,53,8,78873.49,2,4,4,244,Standard
C006911,8,12,127090.56,5,5,5,555,Champions
C006912,382,4,46201.02,1,2,2,122,At Risk
C006913,28,10,92896.81,2,5,4,254,Standard
C006914,9,7,79900.95,5,4,4,544,Loyal Customers
C006915,9,7,97634.78,5,4,4,544,Loyal Customers
C006916,22,9,111380.62,3,5,4,354,Standard
C006917,20,7,75020.77,3,4,4,344,Standard
C006918,4,13,155724.65,5,5,5,555,Champions
C006919,20,12,172397.01,3,5,5,355,Standard
C006920,20,7,181626.52,3,4,5,345,Standard
C006921,17,13,225250.95,4,5,5,455,Loyal Customers
C006922,51,9,121168.79,2,5,5,255,Standard
C006923,20,8,68551.56,3,4,3,343,Standard
C006924,378,8,118744.73999999999,1,4,5,145,At Risk
C006925,108,11,179276.63,1,5,5,155,At Risk
C006926,7,10,140581.16,5,5,5,555,Champions
C006927,304,7,106316.95999999999,1,4,4,144,At Risk
C006928,20,7,120716.39,3,4,5,345,Standard
C006929,20,11,96239.86,3,5,4,354,Standard
C006930,37,6,65578.12,2,3,3,233,Standard
C006931,15,13,156811.14,4,5,5,455,Loyal Customers
C006932,4,12,186113.5,5,5,5,555,Champions
C006933,46,9,116524.66,2,5,5,255,Standard
C006934,131,6,46269.3,1,3,2,132,At Risk
C006935,25,1,1301.49,3,1,1,311,Standard
C006936,13,13,162382.16,4,5,5,455,Loyal Customers
C006937,118,11,273792.08,1,5,5,155,At Risk
C006938,2,8,122851.02,5,4,5,545,Loyal Customers
C006939,6,8,54731.99,5,4,3,543,Loyal Customers
C006940,10,10,222685.54,4,5,5,455,Loyal Customers
C006941,3,5,38072.18,5,3,2,532,Loyal Customers
C006942,5,10,74419.92,5,5,3,553,Loyal Customers
C006943,45,8,107294.86,2,4,4,244,Standard
C006944,2,10,133156.63,5,5,5,555,Champions
C006945,20,11,146176.49,3,5,5,355,Standard
C006946,39,8,57015.16,2,4,3,243,Standard
C006947,1,8,154680.62,5,4,5,545,Loyal Customers
C006948,12,11,87024.22,4,5,4,454,Loyal Customers
C006949,15,8,61431.77,4,4,3,443,Loyal Customers
C006950,51,15,284068.82999999996,2,5,5,255,Standard
C006951,12,9,94572.34,4,5,4,454,Loyal Customers
C006952,42,9,123827.33,2,5,5,255,Standard
C006953,20,8,54673.9,3,4,3,343,Standard
C006954,15,9,94241.23,4,5,4,454,Loyal Customers
C006955,96,4,34494.229999999996,1,2,2,122,At Risk
C006956,4,12,234427.38,5,5,5,555,Champions
C006957,5,12,105405.95,5,5,4,554,Loyal Customers
C006958,21,9,195386.62,3,5,5,355,Standard
C006959,3,6,59980.61,5,3,3,533,Loyal Customers
C006960,376,4,135528.76,1,2,5,125,At Risk
C006961,10,8,74819.16,4,4,3,443,Loyal Customers
C006962,83,2,70321.29,1,1,3,113,At Risk
C006963,10,10,166128.69,4,5,5,455,Loyal Customers
C006964,89,9,26761.44,1,5,2,152,At Risk
C006965,40,11,179188.34,2,5,5,255,Standard
C006966,21,10,75637.15,3,5,4,354,Standard
C006967,44,12,81514.47,2,5,4,254,Standard
C006968,58,8,177297.84000000003,2,4,5,245,Standard
C006969,22,8,79309.11,3,4,4,344,Standard
C006970,20,6,73867.5,3,3,3,333,Standard
C006971,11,9,126336.43,4,5,5,455,Loyal Customers
C006972,7,7,50696.049999999996,5,4,3,543,Loyal Customers
C006973,29,12,109601.38,2,5,4,254,Standard
C006974,46,8,177614.17,2,4,5,245,Standard
C006975,7,6,169053.01,5,3,5,535,Loyal Customers
C006976,21,6,64845.130000000005,3,3,3,333,Standard
C006977,6,7,25894.82,5,4,2,542,Loyal Customers
C006978,74,7,72281.43000000001,1,4,3,143,At Risk
C006979,23,6,73640.46,3,3,3,333,Standard
C006980,9,14,121915.02,5,5,5,555,Champions
C006981,20,8,145005.44,3,4,5,345,Standard
C006982,19,11,64932.36,3,5,3,353,Standard
C006983,5,7,97191.52,5,4,4,544,Loyal Customers
C006984,9,11,117961.25,5,5,5,555,Champions
C006985,20,14,168912.30000000002,3,5,5,355,Standard
C006986,47,5,89079.97,2,3,4,234,Standard
C006987,35,10,244779.95,2,5,5,255,Standard
C006988,31,8,73643.53,2,4,3,243,Standard
C006989,35,7,56045.490000000005,2,4,3,243,Standard
C006990,23,3,10509.130000000001,3,2,1,321,Standard
C006991,3,12,88490.42,5,5,4,554,Loyal Customers
C006992,14,9,107061.45999999999,4,5,4,454,Loyal Customers
C006993,122,7,79682.25,1,4,4,144,At Risk
C006994,22,11,323424.16,3,5,5,355,Standard
C006995,15,15,349568.93,4,5,5,455,Loyal Customers
C006996,27,8,60386.009999999995,2,4,3,243,Standard
C006997,20,12,218880.46000000002,3,5,5,355,Standard
C006998,26,5,100052.54,3,3,4,334,Standard
C006999,106,6,118960.84000000001,1,3,5,135,At Risk
C007000,20,13,258995.51,3,5,5,355,Standard
C007001,13,10,67030.19,4,5,3,453,Loyal Customers
C007002,27,10,119563.51,2,5,5,255,Standard
C007003,78,3,23539.7,1,2,2,122,At Risk
C007004,8,10,174878.88,5,5,5,555,Champions
C007005,12,6,66260.31,4,3,3,433,Loyal Customers
C007006,36,9,156734.86000000002,2,5,5,255,Standard
C007007,5,7,102499.34999999999,5,4,4,544,Loyal Customers
C007008,31,9,183472.90000000002,2,5,5,255,Standard
C007009,15,11,116171.84,4,5,5,455,Loyal Customers
C007010,109,4,61092.0,1,2,3,123,At Risk
C007011,20,9,40814.61,3,5,2,352,Standard
C007012,30,10,160309.76,2,5,5,255,Standard
C007013,20,10,111116.7,3,5,4,354,Standard
C007014,12,11,175377.06,4,5,5,455,Loyal Customers
C007015,90,2,3095.5299999999997,1,1,1,111,At Risk
C007016,19,12,111568.09,3,5,4,354,Standard
C007017,152,8,83883.17,1,4,4,144,At Risk
C007018,17,10,160952.22,4,5,5,455,Loyal Customers
C007019,12,11,228466.22,4,5,5,455,Loyal Customers
C007020,25,10,73600.31,3,5,3,353,Standard
C007021,51,9,160802.11,2,5,5,255,Standard
C007022,11,7,71513.31,4,4,3,443,Loyal Customers
C007023,10,13,131333.33000000002,4,5,5,455,Loyal Customers
C007024,10,9,82099.76999999999,4,5,4,454,Loyal Customers
C007025,1,4,44913.47,5,2,2,522,Loyal Customers
C007026,108,7,48609.61,1,4,3,143,At Risk
C007027,20,10,238381.44,3,5,5,355,Standard
C007028,9,11,103938.70999999999,5,5,4,554,Loyal Customers
C007029,24,9,181326.05,3,5,5,355,Standard
C007030,57,13,207145.79,2,5,5,255,Standard
C007031,67,4,60737.14,1,2,3,123,At Risk
C007032,22,7,87533.56,3,4,4,344,Standard
C007033,118,9,75298.15,1,5,4,154,At Risk
C007034,181,6,39448.29,1,3,2,132,At Risk
C007035,7,12,221233.97999999998,5,5,5,555,Champions
C007036,20,5,74944.67000000001,3,3,4,334,Standard
C007037,11,11,129862.31999999999,4,5,5,455,Loyal Customers
C007038,14,8,41600.630000000005,4,4,2,442,Loyal Customers
C007039,12,12,207278.91999999998,4,5,5,455,Loyal Customers
C007040,57,9,102493.31,2,5,4,254,Standard
C007041,22,7,129503.17,3,4,5,345,Standard
C007042,32,11,117229.59,2,5,5,255,Standard
C007043,19,14,473030.22,3,5,5,355,Standard
C007044,17,13,201067.19999999998,4,5,5,455,Loyal Customers
C007045,15,9,114046.72,4,5,4,454,Loyal Customers
C007046,17,12,178626.89,4,5,5,455,Loyal Customers
C007047,11,9,48446.17,4,5,3,453,Loyal Customers
C007048,15,8,148382.96,4,4,5,445,Loyal Customers
C007049,27,6,82507.94,2,3,4,234,Standard
C007050,89,10,250822.57,1,5,5,155,At Risk
C007051,19,12,163792.59,3,5,5,355,Standard
C007052,21,8,144129.03,3,4,5,345,Standard
C007053,19,9,109517.97,3,5,4,354,Standard
C007054,20,9,119523.32,3,5,5,355,Standard
C007055,20,8,102674.43000000001,3,4,4,344,Standard
C007056,5,9,119749.82999999999,5,5,5,555,Champions
C007057,116,11,141982.83,1,5,5,155,At Risk
C007058,36,4,106505.31,2,2,4,224,Standard
C007059,135,8,173094.05,1,4,5,145,At Risk
C007060,51,8,75359.77,2,4,4,244,Standard
C007061,25,6,63257.62,3,3,3,333,Standard
C007062,83,4,54282.41,1,2,3,123,At Risk
C007063,20,9,123482.77,3,5,5,355,Standard
C007064,61,8,89464.16,1,4,4,144,At Risk
C007065,20,9,135098.13999999998,3,5,5,355,Standard
C007066,356,9,128713.73999999999,1,5,5,155,At Risk
C007067,15,11,102157.5,4,5,4,454,Loyal Customers
C007068,49,10,189137.54,2,5,5,255,Standard
C007069,27,5,100031.98000000001,2,3,4,234,Standard
C007070,10,9,87998.01999999999,4,5,4,454,Loyal Customers
C007071,735,1,277.57,1,1,1,111,At Risk
C007072,12,4,30205.340000000004,4,2,2,422,Loyal Customers
C007073,59,6,103751.50000000001,1,3,4,134,At Risk
C007074,22,6,67103.99,3,3,3,333,Standard
C007075,113,8,68056.02,1,4,3,143,At Risk
C007076,57,10,110065.86,2,5,4,254,Standard
C007077,17,13,108400.58,4,5,4,454,Loyal Customers
C007078,20,13,90632.62,3,5,4,354,Standard
C007079,16,7,103475.98,4,4,4,444,Loyal Customers
C007080,497,4,43649.49,1,2,2,122,At Risk
C007081,107,12,140511.69999999998,1,5,5,155,At Risk
C007082,57,11,143436.09,2,5,5,255,Standard
C007083,20,11,88661.3,3,5,4,354,Standard
C007084,68,4,45747.81,1,2,2,122,At Risk
C007085,20,8,122707.19,3,4,5,345,Standard
C007086,43,10,103997.63,2,5,4,254,Standard
C007087,8,9,200194.42,5,5,5,555,Champions
C007088,244,4,37273.95,1,2,2,122,At Risk
C007089,12,5,105642.69999999998,4,3,4,434,Loyal Customers
C007090,37,8,147940.96000000002,2,4,5,245,Standard
C007091,37,6,43243.450000000004,2,3,2,232,Standard
C007092,20,11,110198.54000000001,3,5,4,354,Standard
C007093,17,8,124476.06,4,4,5,445,Loyal Customers
C007094,30,11,70844.64,2,5,3,253,Standard
C007095,57,6,112800.61,2,3,4,234,Standard
C007096,14,9,100586.99,4,5,4,454,Loyal Customers
C007097,10,4,29687.16,4,2,2,422,Loyal Customers
C007098,187,10,93244.5,1,5,4,154,At Risk
C007099,28,5,30928.600000000002,2,3,2,232,Standard
C007100,6,10,141650.79,5,5,5,555,Champions
C007101,28,8,123643.31999999999,2,4,5,245,Standard
C007102,48,7,39134.51,2,4,2,242,Standard
C007103,828,3,14954.99,1,2,1,121,At Risk
C007104,4,10,123987.46,5,5,5,555,Champions
C007105,16,6,169775.77000000002,4,3,5,435,Loyal Customers
C007106,28,12,112869.64,2,5,4,254,Standard
C007107,15,15,150289.67,4,5,5,455,Loyal Customers
C007108,27,8,126248.01000000001,2,4,5,245,Standard
C007109,42,6,50789.490000000005,2,3,3,233,Standard
C007110,23,14,210941.05,3,5,5,355,Standard
C007111,11,10,47409.65,4,5,3,453,Loyal Customers
C007112,295,3,15233.91,1,2,1,121,At Risk
C007113,132,5,37824.33,1,3,2,132,At Risk
C007114,499,3,55420.100000000006,1,2,3,123,At Risk
C007115,58,6,23941.16,2,3,2,232,Standard
C007116,22,8,102979.64,3,4,4,344,Standard
C007117,10,12,207600.28,4,5,5,455,Loyal Customers
C007118,17,11,134880.86,4,5,5,455,Loyal Customers
C007119,20,11,70445.08,3,5,3,353,Standard
C007120,76,9,137415.7,1,5,5,155,At Risk
C007121,7,8,254836.03999999998,5,4,5,545,Loyal Customers
C007122,12,16,205391.92,4,5,5,455,Loyal Customers
C007123,2,8,63238.23,5,4,3,543,Loyal Customers
C007124,17,7,141018.97,4,4,5,445,Loyal Customers
C007125,18,11,148103.04,4,5,5,455,Loyal Customers
C007126,213,6,72679.41,1,3,3,133,At Risk
C007127,47,2,25968.380000000005,2,1,2,212,Standard
C007128,6,10,89924.56,5,5,4,554,Loyal Customers
C007129,20,9,129235.65000000001,3,5,5,355,Standard
C007130,28,9,124958.62000000001,2,5,5,255,Standard
C007131,188,7,79892.19,1,4,4,144,At Risk
C007132,29,7,127250.43000000001,2,4,5,245,Standard
C007133,2,11,101697.39,5,5,4,554,Loyal Customers
C007134,12,8,96925.94,4,4,4,444,Loyal Customers
C007135,5,10,113329.5,5,5,4,554,Loyal Customers
C007136,9,7,60025.05,5,4,3,543,Loyal Customers
C007137,6,8,119886.24,5,4,5,545,Loyal Customers
C007138,19,10,176763.69,3,5,5,355,Standard
C007139,14,8,178261.22999999998,4,4,5,445,Loyal Customers
C007140,55,8,53885.41,2,4,3,243,Standard
C007141,133,12,167257.18,1,5,5,155,At Risk
C007142,36,10,54564.850000000006,2,5,3,253,Standard
C007143,43,10,106567.29,2,5,4,254,Standard
C007144,6,10,111366.53,5,5,4,554,Loyal Customers
C007145,20,5,68335.31999999999,3,3,3,333,Standard
C007146,207,7,134551.05,1,4,5,145,At Risk
C007147,20,6,32379.929999999997,3,3,2,332,Standard
C007148,192,5,109641.69,1,3,4,134,At Risk
C007149,18,9,80838.81,4,5,4,454,Loyal Customers
C007150,20,13,164331.72,3,5,5,355,Standard
C007151,11,12,309135.60000000003,4,5,5,455,Loyal Customers
C007152,12,11,176122.05,4,5,5,455,Loyal Customers
C007153,51,12,139785.56,2,5,5,255,Standard
C007154,71,9,161346.82,1,5,5,155,At Risk
C007155,9,11,173630.83000000002,5,5,5,555,Champions
C007156,97,6,50574.87,1,3,3,133,At Risk
C007157,4,9,132276.85,5,5,5,555,Champions
C007158,41,9,166819.91,2,5,5,255,Standard
C007159,32,6,104985.48999999999,2,3,4,234,Standard
C007160,12,11,208521.25,4,5,5,455,Loyal Customers
C007161,51,9,102190.33,2,5,4,254,Standard
C007162,6,14,189059.86000000002,5,5,5,555,Champions
C007163,8,7,79713.27,5,4,4,544,Loyal Customers
C007164,32,10,197198.56,2,5,5,255,Standard
C007165,31,10,111208.85,2,5,4,254,Standard
C007166,11,5,122862.59999999999,4,3,5,435,Loyal Customers
C007167,42,4,93561.36,2,2,4,224,Standard
C007168,60,6,45917.51,1,3,2,132,At Risk
C007169,30,9,78073.36,2,5,4,254,Standard
C007170,16,8,93337.64,4,4,4,444,Loyal Customers
C007171,22,11,101509.17,3,5,4,354,Standard
C007172,52,10,73592.45999999999,2,5,3,253,Standard
C007173,52,10,151869.13999999998,2,5,5,255,Standard
C007174,113,7,110699.8,1,4,4,144,At Risk
C007175,114,7,111319.69,1,4,4,144,At Risk
C007176,30,9,65587.0,2,5,3,253,Standard
C007177,44,5,78919.13,2,3,4,234,Standard
C007178,51,8,146668.51,2,4,5,245,Standard
C007179,20,10,115656.07,3,5,5,355,Standard
C007180,3,7,106523.48,5,4,4,544,Loyal Customers
C007181,2,12,88660.73,5,5,4,554,Loyal Customers
C007182,1089,3,14401.869999999999,1,2,1,121,At Risk
C007183,139,3,129394.29999999999,1,2,5,125,At Risk
C007184,51,7,64154.020000000004,2,4,3,243,Standard
C007185,28,10,304878.08999999997,2,5,5,255,Standard
C007186,10,16,132316.32,4,5,5,455,Loyal Customers
C007187,14,6,26732.95,4,3,2,432,Loyal Customers
C007188,9,12,97686.91,5,5,4,554,Loyal Customers
C007189,89,7,146493.64,1,4,5,145,At Risk
C007190,290,2,25981.510000000002,1,1,2,112,At Risk
C007191,4,11,94351.91,5,5,4,554,Loyal Customers
C007192,68,4,20351.82,1,2,1,121,At Risk
C007193,22,10,185589.17,3,5,5,355,Standard
C007194,23,9,91319.06,3,5,4,354,Standard
C007195,8,11,297839.56,5,5,5,555,Champions
C007196,38,5,116027.26000000001,2,3,5,235,Standard
C007197,49,10,278360.65,2,5,5,255,Standard
C007198,20,6,115769.24,3,3,5,335,Standard
C007199,19,10,171127.06999999998,3,5,5,355,Standard
C007200,20,12,186486.55,3,5,5,355,Standard
C007201,329,3,83891.59,1,2,4,124,At Risk
C007202,5,8,149333.94,5,4,5,545,Loyal Customers
C007203,2,6,73442.43,5,3,3,533,Loyal Customers
C007204,55,11,157768.12,2,5,5,255,Standard
C007205,22,16,246894.25,3,5,5,355,Standard
C007206,27,10,74627.90000000001,2,5,3,253,Standard
C007207,15,8,43255.98,4,4,2,442,Loyal Customers
C007208,23,11,148468.93,3,5,5,355,Standard
C007209,20,8,115442.39,3,4,5,345,Standard
C007210,25,7,49759.93,3,4,3,343,Standard
C007211,18,8,54515.049999999996,4,4,3,443,Loyal Customers
C007212,11,6,59164.3,4,3,3,433,Loyal Customers
C007213,20,10,88206.77,3,5,4,354,Standard
C007214,38,9,55255.04,2,5,3,253,Standard
C007215,10,13,203113.32,4,5,5,455,Loyal Customers
C007216,342,5,129532.92000000001,1,3,5,135,At Risk
C007217,61,7,45242.97,1,4,2,142,At Risk
C007218,3,11,206664.18,5,5,5,555,Champions
C007219,56,7,57983.6,2,4,3,243,Standard
C007220,8,8,63429.94,5,4,3,543,Loyal Customers
C007221,9,6,73103.3,5,3,3,533,Loyal Customers
C007222,25,6,60155.29,3,3,3,333,Standard
C007223,109,6,61013.59,1,3,3,133,At Risk
C007224,72,11,86107.27,1,5,4,154,At Risk
C007225,83,9,102311.76000000001,1,5,4,154,At Risk
C007226,20,11,152998.23,3,5,5,355,Standard
C007227,29,12,205570.06,2,5,5,255,Standard
C007228,12,11,96427.39,4,5,4,454,Loyal Customers
C007229,80,9,128332.01,1,5,5,155,At Risk
C007230,51,8,100244.12,2,4,4,244,Standard
C007231,60,3,18633.879999999997,1,2,1,121,At Risk
C007232,38,18,247082.15,2,5,5,255,Standard
C007233,14,8,110255.08,4,4,4,444,Loyal Customers
C007234,8,11,212172.7,5,5,5,555,Champions
C007235,58,10,119924.03,2,5,5,255,Standard
C007236,7,10,178994.28,5,5,5,555,Champions
C007237,2,12,144311.45,5,5,5,555,Champions
C007238,10,9,133010.24,4,5,5,455,Loyal Customers
C007239,20,14,236971.56,3,5,5,355,Standard
C007240,11,11,154121.67,4,5,5,455,Loyal Customers
C007241,18,10,124272.66,4,5,5,455,Loyal Customers
C007242,175,6,49980.73,1,3,3,133,At Risk
C007243,101,12,132549.81,1,5,5,155,At Risk
C007244,35,9,167748.87,2,5,5,255,Standard
C007245,60,6,90941.45,1,3,4,134,At Risk
C007246,45,10,121909.89,2,5,5,255,Standard
C007247,11,14,183835.94,4,5,5,455,Loyal Customers
C007248,15,9,137842.44,4,5,5,455,Loyal Customers
C007249,49,7,67310.09,2,4,3,243,Standard
C007250,51,6,38140.17,2,3,2,232,Standard
C007251,2,8,177628.15000000002,5,4,5,545,Loyal Customers
C007252,11,10,172159.03,4,5,5,455,Loyal Customers
C007253,20,11,182278.53,3,5,5,355,Standard
C007254,2,9,117890.64,5,5,5,555,Champions
C007255,79,6,105602.11,1,3,4,134,At Risk
C007256,61,13,150025.12,1,5,5,155,At Risk
C007257,25,11,192569.45,3,5,5,355,Standard
C007258,7,10,197814.6,5,5,5,555,Champions
C007259,6,9,144657.33,5,5,5,555,Champions
C007260,29,4,50971.009999999995,2,2,3,223,Standard
C007261,293,8,213046.39,1,4,5,145,At Risk
C007262,30,4,47622.450000000004,2,2,3,223,Standard
C007263,94,6,67972.81,1,3,3,133,At Risk
C007264,7,10,120445.26,5,5,5,555,Champions
C007265,359,3,40680.67,1,2,2,122,At Risk
C007266,6,7,74833.42,5,4,3,543,Loyal Customers
C007267,24,11,251376.78,3,5,5,355,Standard
C007268,223,4,24262.29,1,2,2,122,At Risk
C007269,20,12,166428.0,3,5,5,355,Standard
C007270,25,4,63622.0,3,2,3,323,Standard
C007271,7,16,192356.61000000002,5,5,5,555,Champions
C007272,98,8,126738.09,1,4,5,145,At Risk
C007273,20,11,110919.03,3,5,4,354,Standard
C007274,20,8,158458.63,3,4,5,345,Standard
C007275,30,12,142485.69,2,5,5,255,Standard
C007276,83,11,73301.41,1,5,3,153,At Risk
C007277,23,11,203258.91,3,5,5,355,Standard
C007278,35,5,84317.79,2,3,4,234,Standard
C007280,58,12,245651.83,2,5,5,255,Standard
C007281,1,11,205384.14,5,5,5,555,Champions
C007282,6,8,139726.43,5,4,5,545,Loyal Customers
C007283,13,9,186141.90000000002,4,5,5,455,Loyal Customers
C007284,50,7,102506.08,2,4,4,244,Standard
C007285,119,3,107943.18000000001,1,2,4,124,At Risk
C007286,11,8,33586.92,4,4,2,442,Loyal Customers
C007287,13,10,91646.73,4,5,4,454,Loyal Customers
C007288,18,8,170873.66999999998,4,4,5,445,Loyal Customers
C007289,4,5,73932.07,5,3,3,533,Loyal Customers
C007290,9,8,160243.99,5,4,5,545,Loyal Customers
C007291,42,9,78063.74,2,5,4,254,Standard
C007292,9,3,27923.14,5,2,2,522,Loyal Customers
C007293,22,12,163150.48,3,5,5,355,Standard
C007294,4,12,101730.54,5,5,4,554,Loyal Customers
C007295,6,11,134198.42,5,5,5,555,Champions
C007296,14,12,129626.38,4,5,5,455,Loyal Customers
C007297,24,13,133947.26,3,5,5,355,Standard
C007298,14,12,92785.38,4,5,4,454,Loyal Customers
C007299,21,8,48742.53,3,4,3,343,Standard
C007300,21,9,85643.0,3,5,4,354,Standard
C007301,51,10,180814.19999999998,2,5,5,255,Standard
C007302,110,10,197165.89,1,5,5,155,At Risk
C007303,430,5,61777.840000000004,1,3,3,133,At Risk
C007304,22,7,117654.75,3,4,5,345,Standard
C007305,55,8,209647.91,2,4,5,245,Standard
C007306,4,8,143560.18,5,4,5,545,Loyal Customers
C007307,85,8,89864.91,1,4,4,144,At Risk
C007308,31,8,73079.97,2,4,3,243,Standard
C007309,114,15,143522.13999999998,1,5,5,155,At Risk
C007310,114,6,89906.71,1,3,4,134,At Risk
C007311,30,15,201338.54,2,5,5,255,Standard
C007312,10,12,289502.57,4,5,5,455,Loyal Customers
C007313,1,6,55512.060000000005,5,3,3,533,Loyal Customers
C007314,20,8,51437.96,3,4,3,343,Standard
C007315,73,7,72825.12,1,4,3,143,At Risk
C007316,20,10,110326.09000000001,3,5,4,354,Standard
C007317,16,8,95398.64,4,4,4,444,Loyal Customers
C007318,5,5,129097.54,5,3,5,535,Loyal Customers
C007319,56,5,49806.619999999995,2,3,3,233,Standard
C007320,22,7,62134.759999999995,3,4,3,343,Standard
C007321,117,5,44125.12,1,3,2,132,At Risk
C007322,728,3,51024.33,1,2,3,123,At Risk
C007323,20,8,108939.47,3,4,4,344,Standard
C007324,20,11,198116.15,3,5,5,355,Standard
C007325,26,13,154334.25,3,5,5,355,Standard
C007326,9,8,175051.32,5,4,5,545,Loyal Customers
C007327,20,12,72517.04000000001,3,5,3,353,Standard
C007328,27,18,220244.34999999998,2,5,5,255,Standard
C007329,14,11,162283.67,4,5,5,455,Loyal Customers
C007330,168,5,49829.03,1,3,3,133,At Risk
C007331,18,9,138454.18,4,5,5,455,Loyal Customers
C007332,1,6,20701.92,5,3,1,531,Loyal Customers
C007333,114,9,94009.9,1,5,4,154,At Risk
C007334,49,5,133399.46000000002,2,3,5,235,Standard
C007335,6,12,190127.51,5,5,5,555,Champions
C007336,29,5,38265.7,2,3,2,232,Standard
C007337,13,10,146713.69,4,5,5,455,Loyal Customers
C007338,29,10,147759.92,2,5,5,255,Standard
C007339,13,10,116541.11,4,5,5,455,Loyal Customers
C007340,18,3,98061.47,4,2,4,424,Loyal Customers
C007341,53,10,176167.62,2,5,5,255,Standard
C007342,20,14,105061.55,3,5,4,354,Standard
C007343,81,7,71973.08,1,4,3,143,At Risk
C007344,13,10,92978.1,4,5,4,454,Loyal Customers
C007345,2,3,7083.51,5,2,1,521,Loyal Customers
C007346,20,9,81151.27,3,5,4,354,Standard
C007347,5,8,116838.92,5,4,5,545,Loyal Customers
C007348,15,15,309440.10000000003,4,5,5,455,Loyal Customers
C007349,13,8,73367.56999999999,4,4,3,443,Loyal Customers
C007350,53,9,226869.43,2,5,5,255,Standard
C007351,212,3,23201.559999999998,1,2,2,122,At Risk
C007352,114,8,66205.5,1,4,3,143,At Risk
C007353,6,11,105328.56,5,5,4,554,Loyal Customers
C007354,20,4,39693.26,3,2,2,322,Standard
C007355,87,10,77826.56,1,5,4,154,At Risk
